0,0,37,32,1,2,96,37,32,5,NA
2,0,37,38,1,2,96,37,38,-1,NA
2,0,37,42,1,2,96,37,42,-5,NA
2,0,37,44,1,2,96,37,44,-7,NA
2,0,37,50,1,2,96,37,50,-13,NA
2,0,37,55,1,2,96,37,55,-18,NA
2,0,37,58,1,2,96,37,58,-21,NA
2,0,37,59,1,2,96,37,59,-22,NA
2,0,37,66,1,2,96,37,66,-29,NA
2,0,37,71,1,2,96,37,71,-34,NA
2,0,37,74,1,2,96,37,74,-37,NA
2,0,37,77,1,2,96,37,77,-40,NA
2,0,37,86,1,2,96,37,86,-49,NA
2,0,37,87,1,2,96,37,87,-50,NA
2,0,37,88,1,2,96,37,88,-51,NA
2,0,37,93,1,2,96,37,93,-56,NA
4,40,76,4,1,2,96,36,-36,72,NA
4,40,76,7,1,2,96,36,-33,69,NA
4,40,76,9,1,2,96,36,-31,67,NA
4,40,76,17,1,2,96,36,-23,59,NA
4,40,76,21,1,2,96,36,-19,55,NA
4,40,76,27,1,2,96,36,-13,49,NA
4,40,76,30,1,2,96,36,-10,46,NA
4,40,76,32,1,2,96,36,-8,44,NA
4,40,76,38,1,2,96,36,-2,38,NA
0,40,76,42,1,2,96,36,2,34,NA
0,40,76,44,1,2,96,36,4,32,NA
0,40,76,50,1,2,96,36,10,26,NA
0,40,76,55,1,2,96,36,15,21,NA
0,40,76,58,1,2,96,36,18,18,NA
0,40,76,59,1,2,96,36,19,17,NA
0,40,76,66,1,2,96,36,26,10,NA
0,40,76,71,1,2,96,36,31,5,NA
0,40,76,74,1,2,96,36,34,2,NA
2,40,76,77,1,2,96,36,37,-1,NA
2,40,76,86,1,2,96,36,46,-10,NA
2,40,76,87,1,2,96,36,47,-11,NA
2,40,76,88,1,2,96,36,48,-12,NA
2,40,76,93,1,2,96,36,53,-17,NA
4,40,92,4,1,2,96,52,-36,88,NA
4,40,92,7,1,2,96,52,-33,85,NA
4,40,92,9,1,2,96,52,-31,83,NA
4,40,92,17,1,2,96,52,-23,75,NA
4,40,92,21,1,2,96,52,-19,71,NA
4,40,92,27,1,2,96,52,-13,65,NA
4,40,92,30,1,2,96,52,-10,62,NA
4,40,92,32,1,2,96,52,-8,60,NA
4,40,92,38,1,2,96,52,-2,54,NA
0,40,92,42,1,2,96,52,2,50,NA
0,40,92,44,1,2,96,52,4,48,NA
0,40,92,50,1,2,96,52,10,42,NA
0,40,92,55,1,2,96,52,15,37,NA
0,40,92,58,1,2,96,52,18,34,NA
0,40,92,59,1,2,96,52,19,33,NA
0,40,92,66,1,2,96,52,26,26,NA
0,40,92,71,1,2,96,52,31,21,NA
0,40,92,74,1,2,96,52,34,18,NA
0,40,92,77,1,2,96,52,37,15,NA
0,40,92,86,1,2,96,52,46,6,NA
0,40,92,87,1,2,96,52,47,5,NA
0,40,92,88,1,2,96,52,48,4,NA
2,40,92,93,1,2,96,52,53,-1,NA
5,40,37,4,1,2,96,-3,-36,33,NA
5,40,37,7,1,2,96,-3,-33,30,NA
5,40,37,9,1,2,96,-3,-31,28,NA
5,40,37,17,1,2,96,-3,-23,20,NA
5,40,37,21,1,2,96,-3,-19,16,NA
5,40,37,27,1,2,96,-3,-13,10,NA
5,40,37,30,1,2,96,-3,-10,7,NA
5,40,37,32,1,2,96,-3,-8,5,NA
1,40,37,38,1,2,96,-3,-2,-1,NA
3,40,37,42,1,2,96,-3,2,-5,NA
3,40,37,44,1,2,96,-3,4,-7,NA
3,40,37,50,1,2,96,-3,10,-13,NA
3,40,37,55,1,2,96,-3,15,-18,NA
3,40,37,58,1,2,96,-3,18,-21,NA
3,40,37,59,1,2,96,-3,19,-22,NA
3,40,37,66,1,2,96,-3,26,-29,NA
3,40,37,71,1,2,96,-3,31,-34,NA
3,40,37,74,1,2,96,-3,34,-37,NA
3,40,37,77,1,2,96,-3,37,-40,NA
3,40,37,86,1,2,96,-3,46,-49,NA
3,40,37,87,1,2,96,-3,47,-50,NA
3,40,37,88,1,2,96,-3,48,-51,NA
3,40,37,93,1,2,96,-3,53,-56,NA
4,41,76,4,1,2,96,35,-37,72,NA
4,41,76,7,1,2,96,35,-34,69,NA
4,41,76,9,1,2,96,35,-32,67,NA
4,41,76,17,1,2,96,35,-24,59,NA
4,41,76,21,1,2,96,35,-20,55,NA
4,41,76,27,1,2,96,35,-14,49,NA
4,41,76,30,1,2,96,35,-11,46,NA
4,41,76,32,1,2,96,35,-9,44,NA
4,41,76,38,1,2,96,35,-3,38,NA
0,41,76,42,1,2,96,35,1,34,NA
0,41,76,44,1,2,96,35,3,32,NA
0,41,76,50,1,2,96,35,9,26,NA
0,41,76,55,1,2,96,35,14,21,NA
0,41,76,58,1,2,96,35,17,18,NA
0,41,76,59,1,2,96,35,18,17,NA
0,41,76,66,1,2,96,35,25,10,NA
0,41,76,71,1,2,96,35,30,5,NA
0,41,76,74,1,2,96,35,33,2,NA
2,41,76,77,1,2,96,35,36,-1,NA
2,41,76,86,1,2,96,35,45,-10,NA
2,41,76,87,1,2,96,35,46,-11,NA
2,41,76,88,1,2,96,35,47,-12,NA
2,41,76,93,1,2,96,35,52,-17,NA
4,41,92,4,1,2,96,51,-37,88,NA
4,41,92,7,1,2,96,51,-34,85,NA
4,41,92,9,1,2,96,51,-32,83,NA
4,41,92,17,1,2,96,51,-24,75,NA
4,41,92,21,1,2,96,51,-20,71,NA
4,41,92,27,1,2,96,51,-14,65,NA
4,41,92,30,1,2,96,51,-11,62,NA
4,41,92,32,1,2,96,51,-9,60,NA
4,41,92,38,1,2,96,51,-3,54,NA
0,41,92,42,1,2,96,51,1,50,NA
0,41,92,44,1,2,96,51,3,48,NA
0,41,92,50,1,2,96,51,9,42,NA
0,41,92,55,1,2,96,51,14,37,NA
0,41,92,58,1,2,96,51,17,34,NA
0,41,92,59,1,2,96,51,18,33,NA
0,41,92,66,1,2,96,51,25,26,NA
0,41,92,71,1,2,96,51,30,21,NA
0,41,92,74,1,2,96,51,33,18,NA
0,41,92,77,1,2,96,51,36,15,NA
0,41,92,86,1,2,96,51,45,6,NA
0,41,92,87,1,2,96,51,46,5,NA
0,41,92,88,1,2,96,51,47,4,NA
2,41,92,93,1,2,96,51,52,-1,NA
5,41,37,4,1,2,96,-4,-37,33,NA
5,41,37,7,1,2,96,-4,-34,30,NA
5,41,37,9,1,2,96,-4,-32,28,NA
5,41,37,17,1,2,96,-4,-24,20,NA
5,41,37,21,1,2,96,-4,-20,16,NA
5,41,37,27,1,2,96,-4,-14,10,NA
5,41,37,30,1,2,96,-4,-11,7,NA
5,41,37,32,1,2,96,-4,-9,5,NA
1,41,37,38,1,2,96,-4,-3,-1,NA
3,41,37,42,1,2,96,-4,1,-5,NA
3,41,37,44,1,2,96,-4,3,-7,NA
3,41,37,50,1,2,96,-4,9,-13,NA
3,41,37,55,1,2,96,-4,14,-18,NA
3,41,37,58,1,2,96,-4,17,-21,NA
3,41,37,59,1,2,96,-4,18,-22,NA
3,41,37,66,1,2,96,-4,25,-29,NA
3,41,37,71,1,2,96,-4,30,-34,NA
3,41,37,74,1,2,96,-4,33,-37,NA
3,41,37,77,1,2,96,-4,36,-40,NA
3,41,37,86,1,2,96,-4,45,-49,NA
3,41,37,87,1,2,96,-4,46,-50,NA
3,41,37,88,1,2,96,-4,47,-51,NA
3,41,37,93,1,2,96,-4,52,-56,NA
4,6,76,4,1,2,96,70,-2,72,NA
0,6,76,7,1,2,96,70,1,69,NA
0,6,76,9,1,2,96,70,3,67,NA
0,6,76,17,1,2,96,70,11,59,NA
0,6,76,21,1,2,96,70,15,55,NA
0,6,76,27,1,2,96,70,21,49,NA
0,6,76,30,1,2,96,70,24,46,NA
0,6,76,32,1,2,96,70,26,44,NA
0,6,76,38,1,2,96,70,32,38,NA
0,6,76,42,1,2,96,70,36,34,NA
0,6,76,44,1,2,96,70,38,32,NA
0,6,76,50,1,2,96,70,44,26,NA
0,6,76,55,1,2,96,70,49,21,NA
0,6,76,58,1,2,96,70,52,18,NA
0,6,76,59,1,2,96,70,53,17,NA
0,6,76,66,1,2,96,70,60,10,NA
0,6,76,71,1,2,96,70,65,5,NA
0,6,76,74,1,2,96,70,68,2,NA
2,6,76,77,1,2,96,70,71,-1,NA
2,6,76,86,1,2,96,70,80,-10,NA
2,6,76,87,1,2,96,70,81,-11,NA
2,6,76,88,1,2,96,70,82,-12,NA
2,6,76,93,1,2,96,70,87,-17,NA
4,6,76,4,1,2,96,70,-2,72,NA
0,6,76,7,1,2,96,70,1,69,NA
0,6,76,9,1,2,96,70,3,67,NA
0,6,76,17,1,2,96,70,11,59,NA
0,6,76,21,1,2,96,70,15,55,NA
0,6,76,27,1,2,96,70,21,49,NA
0,6,76,30,1,2,96,70,24,46,NA
0,6,76,32,1,2,96,70,26,44,NA
0,6,76,38,1,2,96,70,32,38,NA
0,6,76,42,1,2,96,70,36,34,NA
0,6,76,44,1,2,96,70,38,32,NA
0,6,76,50,1,2,96,70,44,26,NA
0,6,76,55,1,2,96,70,49,21,NA
0,6,76,58,1,2,96,70,52,18,NA
0,6,76,59,1,2,96,70,53,17,NA
0,6,76,66,1,2,96,70,60,10,NA
0,6,76,71,1,2,96,70,65,5,NA
0,6,76,74,1,2,96,70,68,2,NA
2,6,76,77,1,2,96,70,71,-1,NA
2,6,76,86,1,2,96,70,80,-10,NA
2,6,76,87,1,2,96,70,81,-11,NA
2,6,76,88,1,2,96,70,82,-12,NA
2,6,76,93,1,2,96,70,87,-17,NA
4,6,76,4,1,2,96,70,-2,72,NA
0,6,76,7,1,2,96,70,1,69,NA
0,6,76,9,1,2,96,70,3,67,NA
0,6,76,17,1,2,96,70,11,59,NA
0,6,76,21,1,2,96,70,15,55,NA
0,6,76,27,1,2,96,70,21,49,NA
0,6,76,30,1,2,96,70,24,46,NA
0,6,76,32,1,2,96,70,26,44,NA
0,6,76,38,1,2,96,70,32,38,NA
0,6,76,42,1,2,96,70,36,34,NA
0,6,76,44,1,2,96,70,38,32,NA
0,6,76,50,1,2,96,70,44,26,NA
0,6,76,55,1,2,96,70,49,21,NA
0,6,76,58,1,2,96,70,52,18,NA
0,6,76,59,1,2,96,70,53,17,NA
0,6,76,66,1,2,96,70,60,10,NA
0,6,76,71,1,2,96,70,65,5,NA
0,6,76,74,1,2,96,70,68,2,NA
2,6,76,77,1,2,96,70,71,-1,NA
2,6,76,86,1,2,96,70,80,-10,NA
2,6,76,87,1,2,96,70,81,-11,NA
2,6,76,88,1,2,96,70,82,-12,NA
2,6,76,93,1,2,96,70,87,-17,NA
4,6,92,4,1,2,96,86,-2,88,NA
0,6,92,7,1,2,96,86,1,85,NA
0,6,92,9,1,2,96,86,3,83,NA
0,6,92,17,1,2,96,86,11,75,NA
0,6,92,21,1,2,96,86,15,71,NA
0,6,92,27,1,2,96,86,21,65,NA
0,6,92,30,1,2,96,86,24,62,NA
0,6,92,32,1,2,96,86,26,60,NA
0,6,92,38,1,2,96,86,32,54,NA
0,6,92,42,1,2,96,86,36,50,NA
0,6,92,44,1,2,96,86,38,48,NA
0,6,92,50,1,2,96,86,44,42,NA
0,6,92,55,1,2,96,86,49,37,NA
0,6,92,58,1,2,96,86,52,34,NA
0,6,92,59,1,2,96,86,53,33,NA
0,6,92,66,1,2,96,86,60,26,NA
0,6,92,71,1,2,96,86,65,21,NA
0,6,92,74,1,2,96,86,68,18,NA
0,6,92,77,1,2,96,86,71,15,NA
0,6,92,86,1,2,96,86,80,6,NA
0,6,92,87,1,2,96,86,81,5,NA
0,6,92,88,1,2,96,86,82,4,NA
2,6,92,93,1,2,96,86,87,-1,NA
4,6,92,4,1,2,96,86,-2,88,NA
0,6,92,7,1,2,96,86,1,85,NA
0,6,92,9,1,2,96,86,3,83,NA
0,6,92,17,1,2,96,86,11,75,NA
0,6,92,21,1,2,96,86,15,71,NA
0,6,92,27,1,2,96,86,21,65,NA
0,6,92,30,1,2,96,86,24,62,NA
0,6,92,32,1,2,96,86,26,60,NA
0,6,92,38,1,2,96,86,32,54,NA
0,6,92,42,1,2,96,86,36,50,NA
0,6,92,44,1,2,96,86,38,48,NA
0,6,92,50,1,2,96,86,44,42,NA
0,6,92,55,1,2,96,86,49,37,NA
0,6,92,58,1,2,96,86,52,34,NA
0,6,92,59,1,2,96,86,53,33,NA
0,6,92,66,1,2,96,86,60,26,NA
0,6,92,71,1,2,96,86,65,21,NA
0,6,92,74,1,2,96,86,68,18,NA
0,6,92,77,1,2,96,86,71,15,NA
0,6,92,86,1,2,96,86,80,6,NA
0,6,92,87,1,2,96,86,81,5,NA
0,6,92,88,1,2,96,86,82,4,NA
2,6,92,93,1,2,96,86,87,-1,NA
4,6,92,4,1,2,96,86,-2,88,NA
0,6,92,7,1,2,96,86,1,85,NA
0,6,92,9,1,2,96,86,3,83,NA
0,6,92,17,1,2,96,86,11,75,NA
0,6,92,21,1,2,96,86,15,71,NA
0,6,92,27,1,2,96,86,21,65,NA
0,6,92,30,1,2,96,86,24,62,NA
0,6,92,32,1,2,96,86,26,60,NA
0,6,92,38,1,2,96,86,32,54,NA
0,6,92,42,1,2,96,86,36,50,NA
0,6,92,44,1,2,96,86,38,48,NA
0,6,92,50,1,2,96,86,44,42,NA
0,6,92,55,1,2,96,86,49,37,NA
0,6,92,58,1,2,96,86,52,34,NA
0,6,92,59,1,2,96,86,53,33,NA
0,6,92,66,1,2,96,86,60,26,NA
0,6,92,71,1,2,96,86,65,21,NA
0,6,92,74,1,2,96,86,68,18,NA
0,6,92,77,1,2,96,86,71,15,NA
0,6,92,86,1,2,96,86,80,6,NA
0,6,92,87,1,2,96,86,81,5,NA
0,6,92,88,1,2,96,86,82,4,NA
2,6,92,93,1,2,96,86,87,-1,NA
4,6,37,4,1,2,96,31,-2,33,NA
0,6,37,7,1,2,96,31,1,30,NA
0,6,37,9,1,2,96,31,3,28,NA
0,6,37,17,1,2,96,31,11,20,NA
0,6,37,21,1,2,96,31,15,16,NA
0,6,37,27,1,2,96,31,21,10,NA
0,6,37,30,1,2,96,31,24,7,NA
0,6,37,32,1,2,96,31,26,5,NA
2,6,37,38,1,2,96,31,32,-1,NA
2,6,37,42,1,2,96,31,36,-5,NA
2,6,37,44,1,2,96,31,38,-7,NA
2,6,37,50,1,2,96,31,44,-13,NA
2,6,37,55,1,2,96,31,49,-18,NA
2,6,37,58,1,2,96,31,52,-21,NA
2,6,37,59,1,2,96,31,53,-22,NA
2,6,37,66,1,2,96,31,60,-29,NA
2,6,37,71,1,2,96,31,65,-34,NA
2,6,37,74,1,2,96,31,68,-37,NA
2,6,37,77,1,2,96,31,71,-40,NA
2,6,37,86,1,2,96,31,80,-49,NA
2,6,37,87,1,2,96,31,81,-50,NA
2,6,37,88,1,2,96,31,82,-51,NA
2,6,37,93,1,2,96,31,87,-56,NA
4,6,37,4,1,2,96,31,-2,33,NA
0,6,37,7,1,2,96,31,1,30,NA
0,6,37,9,1,2,96,31,3,28,NA
0,6,37,17,1,2,96,31,11,20,NA
0,6,37,21,1,2,96,31,15,16,NA
0,6,37,27,1,2,96,31,21,10,NA
0,6,37,30,1,2,96,31,24,7,NA
0,6,37,32,1,2,96,31,26,5,NA
2,6,37,38,1,2,96,31,32,-1,NA
2,6,37,42,1,2,96,31,36,-5,NA
2,6,37,44,1,2,96,31,38,-7,NA
2,6,37,50,1,2,96,31,44,-13,NA
2,6,37,55,1,2,96,31,49,-18,NA
2,6,37,58,1,2,96,31,52,-21,NA
2,6,37,59,1,2,96,31,53,-22,NA
2,6,37,66,1,2,96,31,60,-29,NA
2,6,37,71,1,2,96,31,65,-34,NA
2,6,37,74,1,2,96,31,68,-37,NA
2,6,37,77,1,2,96,31,71,-40,NA
2,6,37,86,1,2,96,31,80,-49,NA
2,6,37,87,1,2,96,31,81,-50,NA
2,6,37,88,1,2,96,31,82,-51,NA
2,6,37,93,1,2,96,31,87,-56,NA
4,6,37,4,1,2,96,31,-2,33,NA
0,6,37,7,1,2,96,31,1,30,NA
0,6,37,9,1,2,96,31,3,28,NA
0,6,37,17,1,2,96,31,11,20,NA
0,6,37,21,1,2,96,31,15,16,NA
0,6,37,27,1,2,96,31,21,10,NA
0,6,37,30,1,2,96,31,24,7,NA
0,6,37,32,1,2,96,31,26,5,NA
2,6,37,38,1,2,96,31,32,-1,NA
2,6,37,42,1,2,96,31,36,-5,NA
2,6,37,44,1,2,96,31,38,-7,NA
2,6,37,50,1,2,96,31,44,-13,NA
2,6,37,55,1,2,96,31,49,-18,NA
2,6,37,58,1,2,96,31,52,-21,NA
2,6,37,59,1,2,96,31,53,-22,NA
2,6,37,66,1,2,96,31,60,-29,NA
2,6,37,71,1,2,96,31,65,-34,NA
2,6,37,74,1,2,96,31,68,-37,NA
2,6,37,77,1,2,96,31,71,-40,NA
2,6,37,86,1,2,96,31,80,-49,NA
2,6,37,87,1,2,96,31,81,-50,NA
2,6,37,88,1,2,96,31,82,-51,NA
2,6,37,93,1,2,96,31,87,-56,NA
4,26,76,4,1,2,96,50,-22,72,NA
4,26,76,7,1,2,96,50,-19,69,NA
4,26,76,9,1,2,96,50,-17,67,NA
4,26,76,17,1,2,96,50,-9,59,NA
4,26,76,21,1,2,96,50,-5,55,NA
0,26,76,27,1,2,96,50,1,49,NA
0,26,76,30,1,2,96,50,4,46,NA
0,26,76,32,1,2,96,50,6,44,NA
0,26,76,38,1,2,96,50,12,38,NA
0,26,76,42,1,2,96,50,16,34,NA
0,26,76,44,1,2,96,50,18,32,NA
0,26,76,50,1,2,96,50,24,26,NA
0,26,76,55,1,2,96,50,29,21,NA
0,26,76,58,1,2,96,50,32,18,NA
0,26,76,59,1,2,96,50,33,17,NA
0,26,76,66,1,2,96,50,40,10,NA
0,26,76,71,1,2,96,50,45,5,NA
0,26,76,74,1,2,96,50,48,2,NA
2,26,76,77,1,2,96,50,51,-1,NA
2,26,76,86,1,2,96,50,60,-10,NA
2,26,76,87,1,2,96,50,61,-11,NA
2,26,76,88,1,2,96,50,62,-12,NA
2,26,76,93,1,2,96,50,67,-17,NA
4,26,76,4,1,2,96,50,-22,72,NA
4,26,76,7,1,2,96,50,-19,69,NA
4,26,76,9,1,2,96,50,-17,67,NA
4,26,76,17,1,2,96,50,-9,59,NA
4,26,76,21,1,2,96,50,-5,55,NA
0,26,76,27,1,2,96,50,1,49,NA
0,26,76,30,1,2,96,50,4,46,NA
0,26,76,32,1,2,96,50,6,44,NA
0,26,76,38,1,2,96,50,12,38,NA
0,26,76,42,1,2,96,50,16,34,NA
0,26,76,44,1,2,96,50,18,32,NA
0,26,76,50,1,2,96,50,24,26,NA
0,26,76,55,1,2,96,50,29,21,NA
0,26,76,58,1,2,96,50,32,18,NA
0,26,76,59,1,2,96,50,33,17,NA
0,26,76,66,1,2,96,50,40,10,NA
0,26,76,71,1,2,96,50,45,5,NA
0,26,76,74,1,2,96,50,48,2,NA
2,26,76,77,1,2,96,50,51,-1,NA
2,26,76,86,1,2,96,50,60,-10,NA
2,26,76,87,1,2,96,50,61,-11,NA
2,26,76,88,1,2,96,50,62,-12,NA
2,26,76,93,1,2,96,50,67,-17,NA
4,26,76,4,1,2,96,50,-22,72,NA
4,26,76,7,1,2,96,50,-19,69,NA
4,26,76,9,1,2,96,50,-17,67,NA
4,26,76,17,1,2,96,50,-9,59,NA
4,26,76,21,1,2,96,50,-5,55,NA
0,26,76,27,1,2,96,50,1,49,NA
0,26,76,30,1,2,96,50,4,46,NA
0,26,76,32,1,2,96,50,6,44,NA
0,26,76,38,1,2,96,50,12,38,NA
0,26,76,42,1,2,96,50,16,34,NA
0,26,76,44,1,2,96,50,18,32,NA
0,26,76,50,1,2,96,50,24,26,NA
0,26,76,55,1,2,96,50,29,21,NA
0,26,76,58,1,2,96,50,32,18,NA
0,26,76,59,1,2,96,50,33,17,NA
0,26,76,66,1,2,96,50,40,10,NA
0,26,76,71,1,2,96,50,45,5,NA
0,26,76,74,1,2,96,50,48,2,NA
2,26,76,77,1,2,96,50,51,-1,NA
2,26,76,86,1,2,96,50,60,-10,NA
2,26,76,87,1,2,96,50,61,-11,NA
2,26,76,88,1,2,96,50,62,-12,NA
2,26,76,93,1,2,96,50,67,-17,NA
4,26,92,4,1,2,96,66,-22,88,NA
4,26,92,7,1,2,96,66,-19,85,NA
4,26,92,9,1,2,96,66,-17,83,NA
4,26,92,17,1,2,96,66,-9,75,NA
4,26,92,21,1,2,96,66,-5,71,NA
0,26,92,27,1,2,96,66,1,65,NA
0,26,92,30,1,2,96,66,4,62,NA
0,26,92,32,1,2,96,66,6,60,NA
0,26,92,38,1,2,96,66,12,54,NA
0,26,92,42,1,2,96,66,16,50,NA
0,26,92,44,1,2,96,66,18,48,NA
0,26,92,50,1,2,96,66,24,42,NA
0,26,92,55,1,2,96,66,29,37,NA
0,26,92,58,1,2,96,66,32,34,NA
0,26,92,59,1,2,96,66,33,33,NA
0,26,92,66,1,2,96,66,40,26,NA
0,26,92,71,1,2,96,66,45,21,NA
0,26,92,74,1,2,96,66,48,18,NA
0,26,92,77,1,2,96,66,51,15,NA
0,26,92,86,1,2,96,66,60,6,NA
0,26,92,87,1,2,96,66,61,5,NA
0,26,92,88,1,2,96,66,62,4,NA
2,26,92,93,1,2,96,66,67,-1,NA
4,26,92,4,1,2,96,66,-22,88,NA
4,26,92,7,1,2,96,66,-19,85,NA
4,26,92,9,1,2,96,66,-17,83,NA
4,26,92,17,1,2,96,66,-9,75,NA
4,26,92,21,1,2,96,66,-5,71,NA
0,26,92,27,1,2,96,66,1,65,NA
0,26,92,30,1,2,96,66,4,62,NA
0,26,92,32,1,2,96,66,6,60,NA
0,26,92,38,1,2,96,66,12,54,NA
0,26,92,42,1,2,96,66,16,50,NA
0,26,92,44,1,2,96,66,18,48,NA
0,26,92,50,1,2,96,66,24,42,NA
0,26,92,55,1,2,96,66,29,37,NA
0,26,92,58,1,2,96,66,32,34,NA
0,26,92,59,1,2,96,66,33,33,NA
0,26,92,66,1,2,96,66,40,26,NA
0,26,92,71,1,2,96,66,45,21,NA
0,26,92,74,1,2,96,66,48,18,NA
0,26,92,77,1,2,96,66,51,15,NA
0,26,92,86,1,2,96,66,60,6,NA
